id,job_title,pay_rate,industry,metro_area,category,level
15849524,Quality Inspector,15,Manufacturing,San Diego,QA Technician/Inspector,Entry Level
15415884,3G Welders,19,Unassigned,Tulsa,Welder/Solderer,Expert Level
15365052,Lab Technician,22.5,Healthcare,Milwaukee,Lab technician,Entry Level
14857670,Project Coordinator,32,Energy/Utilities,Dallas,Project Coordinator/Admin - IT,Intermediate Level
14857670,Project Coordinator,35,Energy/Utilities,Dallas,Project Coordinator/Admin - IT,Intermediate Level
15594427,Painter Helper,13.5,Manufacturing,Seattle,Painter-Industrial,Entry Level
15594427,Painter Helper,14.5,Manufacturing,Seattle,Painter-Industrial,Entry Level
15195862,Production Packager,11,Professional Services/Consulting,San Diego,QA Technician/Inspector,Intermediate Level
15626485,Systems Engineer,70,Information Technology/Telecom,Chicago,Systems Engineer,Intermediate Level
14510683,Laborer,12,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15340396,Assembler,15,Manufacturing,Ann Arbor,Assembler - Light,Entry Level
15340396,Assembler,15,Manufacturing,Ann Arbor,Assembler - Light,Entry Level
15876943,Receiving LTC 2nd,13.5,Unassigned,St. Louis,Warehouse Worker,Entry Level
15763750,Manufacturing Technician,20,NULL,Oakland,QA Technician/Inspector,Intermediate Level
15763750,Manufacturing Technician,20,NULL,Oakland,QA Technician/Inspector,Intermediate Level
15397050,Assembler 1st Shift,11,Unassigned,Las Vegas-Paradise,Assembler - Light,Intermediate Level
15397050,Assembler 1st Shift,16,Unassigned,Las Vegas-Paradise,Assembler - Light,Intermediate Level
15397050,Assembler 1st Shift,11.5,Unassigned,Las Vegas-Paradise,Assembler - Light,Intermediate Level
15397050,Assembler 1st Shift,11,Unassigned,Las Vegas-Paradise,Assembler - Light,Intermediate Level
15532369,Electrical Assembler,17,Manufacturing,Houston,Assembler - Light,Entry Level
15532369,Electrical Assembler,19,Manufacturing,Houston,Assembler - Light,Entry Level
15532369,Electrical Assembler,18,Manufacturing,Houston,Assembler - Light,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.5,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15692061,Kitter,9.6,Consumer and Industrial Products,El Paso,Lab technician,Entry Level
15587613,Network Engineer,58,Finance/Insurance/Investments,NULL,Network Analyst,Entry Level
15673667,Machine Operator 3rd Shift,17,Manufacturing,Minneapolis,Machine Operator,Expert Level
15619333,Laborer,20,NULL,NULL,Drywall Finisher/Carpenter,Expert Level
15619333,Laborer,20,NULL,NULL,Drywall Finisher/Carpenter,Expert Level
15648010,Janitor,17.79,Transportation and Heavy Industrial,Rockford,Maintenance Tech/Mechanic,Entry Level
15790066,Customer Service Representative Bilingual ,15,Finance/Insurance/Investments,Fort Lauderdale,Call Center / Customer Service,Entry Level
15868618,Electronic Technician,17,Manufacturing,Houston,Electronics Technician,Intermediate Level
15661912,Inside Sales,15.5,NULL,Norwalk,Inside Sales,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,15,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15660505,Investment Relations Analyst,22.5,Finance/Insurance/Investments,New York City,Call Center / Customer Service,Entry Level
15307069,Marketing Specialist,25,Professional Services/Consulting,Huntsville,Technical Writer,Entry Level
15307069,Marketing Specialist,25,Professional Services/Consulting,Huntsville,Technical Writer,Entry Level
15624093,Maintenance Technician Electro Mechanical ,24.27,Manufacturing,Richmond,Mechanical Technician,Entry Level
15496042,General Labor,15,Unassigned,Cedar Rapids,Drywall Finisher/Carpenter,Expert Level
15485135,Install,14.5,Transportation and Heavy Industrial,Oklahoma City,Assembler - Light,Intermediate Level
15485135,Install,14.5,Transportation and Heavy Industrial,Oklahoma City,Assembler - Light,Intermediate Level
15485135,Install,14.5,Transportation and Heavy Industrial,Oklahoma City,Assembler - Light,Intermediate Level
15369787,Warehouse Worker,14,Unassigned,Minneapolis,Warehouse Worker,Entry Level
15362600,Intern,18.43,Consumer and Industrial Products,San Diego,Intern,Entry Level
15384046,Substation Designer,30,Professional Services/Consulting,Roanoke,Controls Engineer,Expert Level
15384046,Substation Designer,30,Professional Services/Consulting,Roanoke,Controls Engineer,Expert Level
15452075,CNC Machinist 1st Shift,22,Manufacturing,Minneapolis,Machinist,Expert Level
15638867,Customer Care Representative,18,Finance/Insurance/Investments,Seattle,Inside Sales,Entry Level
15638867,Customer Care Representative,18,Finance/Insurance/Investments,Seattle,Inside Sales,Entry Level
15791266,Warehouse Specialist,15,Manufacturing,York-Hanover,Shipping/Receiving Clerk,Intermediate Level
15497686,Inventory,15,Transportation and Heavy Industrial,Providence,Shipping/Receiving Clerk,Entry Level
15147753,General Maintenance Technician,14,Consumer and Industrial Products,Memphis,Maintenance Tech/Mechanic,Intermediate Level
15147753,General Maintenance Technician,14,Consumer and Industrial Products,Memphis,Maintenance Tech/Mechanic,Intermediate Level
15633602,Mechanical assembler,14,Manufacturing,Cincinnati,Assembler - Light,Intermediate Level
15616917,Manufacturing Technician 2nd Shift,22.5,Professional Services/Consulting,Philadelphia,Lab technician,Intermediate Level
15616917,Manufacturing Technician 2nd Shift,23.51,Professional Services/Consulting,Philadelphia,Lab technician,Intermediate Level
15616917,Manufacturing Technician 2nd Shift,22.5,Professional Services/Consulting,Philadelphia,Lab technician,Intermediate Level
15616917,Manufacturing Technician 2nd Shift,22.5,Professional Services/Consulting,Philadelphia,Lab technician,Intermediate Level
15269666,Customer Service Specialist,17,Manufacturing,Indianapolis,Inside Sales,Entry Level
14677919,Loan Processor,15,Finance/Insurance/Investments,Pensacola,Loan Processors and Clerks,Intermediate Level
15697055,Dock Worker,11,Transportation and Heavy Industrial,NULL,Forklift/Heavy Machine Operator,Entry Level
15232646,Carpenter,16,Unassigned,Spokane,Drywall Finisher/Carpenter,Expert Level
15442275,Network Analyst,63,Finance/Insurance/Investments,New York City,Network Analyst,Intermediate Level
15353050,Warehouse Associate,13.5,NULL,Phoenix,Warehouse Worker,Entry Level
15205964,Data Conversion Developer,50,Finance/Insurance/Investments,Dallas,Data Analyst,Intermediate Level
15504603,Assembler,17,Manufacturing,Los Angeles,Assembler - Light,Entry Level
15504603,Assembler,17,Manufacturing,Los Angeles,Assembler - Light,Entry Level
15504603,Assembler,16,Manufacturing,Los Angeles,Assembler - Light,Entry Level
15302198,Manufacturing assembly 2nd shift ,17,Manufacturing,Boston,Assembler - Light,Entry Level
15302198,Manufacturing assembly 2nd shift ,17.5,Manufacturing,Boston,Assembler - Light,Entry Level
15302198,Manufacturing assembly 2nd shift ,17,Manufacturing,Boston,Assembler - Light,Entry Level
15302198,Manufacturing assembly 2nd shift ,17,Manufacturing,Boston,Assembler - Light,Entry Level
15302198,Manufacturing assembly 2nd shift ,17,Manufacturing,Boston,Assembler - Light,Entry Level
15645073,Control Panel Wireman,17.5,NULL,Houston,Assembler - Light,Intermediate Level
15474884,Medical Biller,14,NULL,Los Angeles,Data Entry,Entry Level
15345996,LKV Receiving 2nd,12.5,Unassigned,St. Louis,Forklift/Heavy Machine Operator,Entry Level
15714988,Outpatient Medical Coder,30,Professional Services/Consulting,Jacksonville,Medical Coder/Records Clerk,Expert Level
15044920,Developer,40,Finance/Insurance/Investments,Cincinnati,Developer,Intermediate Level
14743047,Customer Service Representative,11,Healthcare,NULL,Insurance Claims Specialist/Processor,Entry Level
14743047,Customer Service Representative,11,Healthcare,NULL,Insurance Claims Specialist/Processor,Entry Level
15566531,Welder,22,Transportation and Heavy Industrial,NULL,Welder/Solderer,Expert Level
15849319,Warehouse Worker Weekends Weeknight ,15.6,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15849319,Warehouse Worker Weekends Weeknight ,15.6,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15849319,Warehouse Worker Weekends Weeknight ,14,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15849319,Warehouse Worker Weekends Weeknight ,13,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15849319,Warehouse Worker Weekends Weeknight ,15.6,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15849319,Warehouse Worker Weekends Weeknight ,15.6,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15849319,Warehouse Worker Weekends Weeknight ,15,NULL,Reading,Forklift/Heavy Machine Operator,Intermediate Level
15667392,Customer Service,18,Transportation and Heavy Industrial,Milwaukee,Desktop Support/Help Desk,Entry Level
15410450,Clinical Systems Analyst,55,Consumer and Industrial Products,Boston,Developer,Expert Level
15662052,Aircraft Assembly,13,Manufacturing,NULL,Assembler - Light,Entry Level
15662052,Aircraft Assembly,13,Manufacturing,NULL,Assembler - Light,Entry Level
15662052,Aircraft Assembly,12,Manufacturing,NULL,Assembler - Light,Entry Level
15662052,Aircraft Assembly,12,Manufacturing,NULL,Assembler - Light,Entry Level
15662052,Aircraft Assembly,12,Manufacturing,NULL,Assembler - Light,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14.5,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14.5,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14.5,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14.5,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15870315,Production Worker,14.5,Manufacturing,Cincinnati,QA Technician/Inspector,Entry Level
15811885,Customer Service Rep Glass ,15.25,Unassigned,Minneapolis,Inside Sales,Entry Level
15570074,Industrial Automotive Painter,18,Manufacturing,Philadelphia,Painter-Industrial,Expert Level
14706534,CNC Machinist,20,Manufacturing,Boulder,Machinist,Expert Level
14706534,CNC Machinist,22,Manufacturing,Boulder,Machinist,Expert Level
14706534,CNC Machinist,20,Manufacturing,Boulder,Machinist,Expert Level
15845073,CNC Machinist,18,Transportation and Heavy Industrial,Pittsburgh,Machinist,Expert Level
15698768,Production Operator,17,NULL,Silicon Valley,Forklift/Heavy Machine Operator,Entry Level
14708566,Environmental Service Worker 1,9.3,Healthcare,Colorado Springs,Janitor,Entry Level
15113271,Fixed Income Business Analyst,82,Finance/Insurance/Investments,Newark-Union,Business Analyst,Intermediate Level
15113271,Fixed Income Business Analyst,82,Finance/Insurance/Investments,Newark-Union,Business Analyst,Intermediate Level
15825085,Facilitator,16.5,Manufacturing,Riverside,Machine Operator,Intermediate Level
15643935,1st Shift Assembly,15,Manufacturing,Grand Rapids,General Laborer/Production,Intermediate Level
15643058,Picker Packer,12.5,Professional Services/Consulting,Minneapolis,Material Handler/Packer,Entry Level
15592569,CAD Technician 31984 1 ,33,NULL,Seattle,Architectural Drafter,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15698571,Sorting,12,NULL,York-Hanover,Machine Operator,Intermediate Level
15650443,Order Picker Shelf ,16,Consumer and Industrial Products,Boston,Warehouse Worker,Entry Level
15856580,Technical Support Specialist,46.5,Retail,Seattle,Desktop Support/Help Desk,Intermediate Level
15699956,EM Specialist,19,Manufacturing,Washington DC,Microbiologist/Biologist,Expert Level
15699956,EM Specialist,19,Manufacturing,Washington DC,Microbiologist/Biologist,Expert Level
15585657,Material Handler 1st Shift,12,Retail,Fort Lauderdale,Forklift/Heavy Machine Operator,Entry Level
15635174,Shipping and Receiving Clerk,15,Consumer and Industrial Products,San Diego,Shipping/Receiving Clerk,Expert Level
15635174,Shipping and Receiving Clerk,16,Consumer and Industrial Products,San Diego,Shipping/Receiving Clerk,Expert Level
15383918,Access Management,25.5,Healthcare,Atlanta,PC Technician,Entry Level
14431812,Data Entry,14.42,Government/Education,Houston,Data Entry,Entry Level
15665690,Production Welder,17,Unassigned,Fort Wayne,Welder/Solderer,Expert Level
15665690,Production Welder,17,Unassigned,Fort Wayne,Welder/Solderer,Expert Level
15350833,Sample Prep Technician,22.5,Professional Services/Consulting,New Orleans,Lab technician,Intermediate Level
15414992,General Production Worker,10.2,Unassigned,Detroit,General Laborer/Production,Entry Level
15414992,General Production Worker,10,Unassigned,Detroit,General Laborer/Production,Entry Level
15414992,General Production Worker,10.2,Unassigned,Detroit,General Laborer/Production,Entry Level
15414992,General Production Worker,10.2,Unassigned,Detroit,General Laborer/Production,Entry Level
15414992,General Production Worker,10,Unassigned,Detroit,General Laborer/Production,Entry Level
15303602,Computer Support Analyst 2,48,Government/Education,San Francisco,Desktop Support/Help Desk,Intermediate Level
15599506,Cogito Consultant,85,Professional Services/Consulting,Washington DC,Data Analyst,Expert Level
15411911,Assembly Tech,16,Manufacturing,San Diego,Electronics Technician,Intermediate Level
15027846,Help Desk,19.82,NULL,San Antonio,Desktop Support/Help Desk,Intermediate Level
15232455,Packer Inspector,12,Consumer and Industrial Products,NULL,Material Handler/Packer,Entry Level
15679064,IAM LDAP,49.5,Finance/Insurance/Investments,Columbus,IT Security Analyst/Architect,Intermediate Level
15329387,Deburrers,14,Manufacturing,Los Angeles,Structural Metal Fitters/Fabricators,Intermediate Level
15329387,Deburrers,13.5,Manufacturing,Los Angeles,Structural Metal Fitters/Fabricators,Intermediate Level
15668974,Admin,16.5,Manufacturing,Orange County,Purchaser,Entry Level
15571803,Drafter,19,NULL,NULL,Architectural Drafter,Intermediate Level
15857157,Lumper Unload,10,Transportation and Heavy Industrial,Miami,Warehouse Worker,Entry Level
15857157,Lumper Unload,10,Transportation and Heavy Industrial,Miami,Warehouse Worker,Entry Level
15866205,General Labor,15,Unassigned,Rochester,General Laborer/Production,Entry Level
15866205,General Labor,16,Unassigned,Rochester,General Laborer/Production,Entry Level
15866205,General Labor,15,Unassigned,Rochester,General Laborer/Production,Entry Level
15866205,General Labor,17,Unassigned,Rochester,General Laborer/Production,Entry Level
15866205,General Labor,15,Unassigned,Rochester,General Laborer/Production,Entry Level
15292828,Client Services Specialist I,14,NULL,Greensboro-High Point,Benefits Coordinator/Rep,Entry Level
15393368,Representative I,16,NULL,Chicago,Benefits Coordinator/Rep,Intermediate Level
15479496,CAD Technician,26,Professional Services/Consulting,Minneapolis,Field Technician,Entry Level
15140929,Bioprocessing Manufacturing Technician 1st Shift,23.5,Manufacturing,Oakland,Lab technician,Intermediate Level
15444992,Receiving Clerk,12,Transportation and Heavy Industrial,Dallas,Shipping/Receiving Clerk,Entry Level
14295084,Accountant,20,Manufacturing,NULL,Accountant,Intermediate Level
15630522,Manufacturing assembly,17.5,Manufacturing,Boston,Assembler - Light,Entry Level
15502285,Heavy Equipment Operator,25,Unassigned,Boston,Drywall Finisher/Carpenter,Expert Level
15605243,Customer Support rep,15,Information Technology/Telecom,Minneapolis,Inside Sales,Entry Level
15605243,Customer Support rep,15,Information Technology/Telecom,Minneapolis,Inside Sales,Entry Level
15605243,Customer Support rep,15,Information Technology/Telecom,Minneapolis,Inside Sales,Entry Level
15605243,Customer Support rep,15,Information Technology/Telecom,Minneapolis,Inside Sales,Entry Level
15605243,Customer Support rep,15,Information Technology/Telecom,Minneapolis,Inside Sales,Entry Level
15785807,Maintenance Tecnician,22,NULL,Akron,Maintenance Tech/Mechanic,Intermediate Level
15385471,Machinist,20,Manufacturing,NULL,Machinist,Expert Level
15775667,Sheet Metal Mechanic,27,Unassigned,Long Island,HVAC,Entry Level
15859365,Chemist,26,Manufacturing,Chicago,Chemist,Intermediate Level
15859365,Chemist,26,Manufacturing,Chicago,Chemist,Intermediate Level
15859365,Chemist,26,Manufacturing,Chicago,Chemist,Intermediate Level
15859365,Chemist,26,Manufacturing,Chicago,Chemist,Intermediate Level
15509239,Material Handler 1 Raj Patel 2nd,12.7,Manufacturing,Austin,Material Handler/Packer,Entry Level
15509239,Material Handler 1 Raj Patel 2nd,13.2,Manufacturing,Austin,Material Handler/Packer,Entry Level
15600657,CNC machine operator Burmeister,15,Manufacturing,Ventura,Machine Operator,Intermediate Level
15695471,General Production Worker,16.5,Manufacturing,NULL,General Laborer/Production,Intermediate Level
15695471,General Production Worker,16.5,Manufacturing,NULL,General Laborer/Production,Intermediate Level
15695471,General Production Worker,16.5,Manufacturing,NULL,General Laborer/Production,Intermediate Level
15695471,General Production Worker,16.5,Manufacturing,NULL,General Laborer/Production,Intermediate Level
15381155,Forklift Operator,13.5,NULL,Riverside,Forklift/Heavy Machine Operator,Entry Level
15381155,Forklift Operator,13.5,NULL,Riverside,Forklift/Heavy Machine Operator,Entry Level
15381155,Forklift Operator,13.5,NULL,Riverside,Forklift/Heavy Machine Operator,Entry Level
15482646,Receptionist,15,Consumer and Industrial Products,San Diego,Receptionist,Entry Level
14928981,Packer,11,Unassigned,Louisville-Jefferson County,Material Handler/Packer,Entry Level
15430163,Forklift Operator,16.87,Manufacturing,Cincinnati,Forklift/Heavy Machine Operator,Entry Level
15430163,Forklift Operator,16.87,Manufacturing,Cincinnati,Forklift/Heavy Machine Operator,Entry Level
15430163,Forklift Operator,16.87,Manufacturing,Cincinnati,Forklift/Heavy Machine Operator,Entry Level
15667855,General labor,19.03,Unassigned,NULL,General Laborer/Production,Entry Level
14307568,Warehouse Worker,10,Manufacturing,Virginia Beach,Warehouse Worker,Entry Level
15812632,Operator,12.4,Unassigned,San Diego,Assembler - Light,Entry Level
15812632,Operator,12,Unassigned,San Diego,Assembler - Light,Entry Level
15812632,Operator,12,Unassigned,San Diego,Assembler - Light,Entry Level
15812632,Operator,12,Unassigned,San Diego,Assembler - Light,Entry Level
15812632,Operator,12.4,Unassigned,San Diego,Assembler - Light,Entry Level
15812632,Operator,12,Unassigned,San Diego,Assembler - Light,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15516223,Packing 1st shift warehouse,12.5,Retail,Riverside,Warehouse Worker,Entry Level
15476728,Assembler,15,Manufacturing,Seattle,Assembler - Light,Intermediate Level
15350112,Plant Engineer,26.5,Consumer and Industrial Products,Sioux Falls,Chemical/Materials/Process Engineer,Intermediate Level
15317637,Deburrer,19.2,Manufacturing,Minneapolis,Assembler - Light,Entry Level
15220973,Microscope Assembly 2443,14,Manufacturing,Minneapolis,Assembler - Light,Intermediate Level
14772173,Maintenance Mechanic,23,NULL,Los Angeles,Maintenance Tech/Mechanic,Entry Level
14986355,Customer Service Rep,14.85,Finance/Insurance/Investments,NULL,Call Center / Customer Service,Entry Level
14986355,Customer Service Rep,14.85,Finance/Insurance/Investments,NULL,Call Center / Customer Service,Entry Level
14986355,Customer Service Rep,14.85,Finance/Insurance/Investments,NULL,Call Center / Customer Service,Entry Level
15688245,Linear A Shift,17.63,Consumer and Industrial Products,Ogden-Clearfield,General Laborer/Production,Entry Level
15694466,Administrative Assistant,13,Manufacturing,NULL,Receptionist,Entry Level
15227626,Facilities Technician,20,NULL,Raleigh,HVAC,Entry Level
15647023,Lumper Midnight Shift,10,NULL,West Palm Beach-Boca Raton,Forklift/Heavy Machine Operator,Entry Level
15647023,Lumper Midnight Shift,10,NULL,West Palm Beach-Boca Raton,Forklift/Heavy Machine Operator,Entry Level
15647023,Lumper Midnight Shift,10,NULL,West Palm Beach-Boca Raton,Forklift/Heavy Machine Operator,Entry Level
15647023,Lumper Midnight Shift,10,NULL,West Palm Beach-Boca Raton,Forklift/Heavy Machine Operator,Entry Level
15647023,Lumper Midnight Shift,10,NULL,West Palm Beach-Boca Raton,Forklift/Heavy Machine Operator,Entry Level
15647023,Lumper Midnight Shift,10,NULL,West Palm Beach-Boca Raton,Forklift/Heavy Machine Operator,Entry Level
15642240,Production Worker,11.5,Unassigned,Detroit,General Laborer/Production,Intermediate Level
15642240,Production Worker,11.5,Unassigned,Detroit,General Laborer/Production,Intermediate Level
15542034,Shipping Admin,17,Life Sciences,Orange County,Shipping/Receiving Clerk,Entry Level
14524765,Desktop,25.5,Professional Services/Consulting,Baltimore,PC Technician,Entry Level
15296153,Customer Service Technician,19.5,Unassigned,San Diego,Inside Sales,Entry Level
15634127,Deployment Engineer,30,Professional Services/Consulting,Philadelphia,PC Technician,Intermediate Level
15214642,General Labor Mill,13.65,Manufacturing,Detroit,General Laborer/Production,Entry Level
14593263,Help Desk Analyst,23.25,Retail,Minneapolis,Desktop Support/Help Desk,Entry Level
15867291,Customer Service Representative,13,NULL,Harrisburg,Inside Sales,Entry Level
15867291,Customer Service Representative,13,NULL,Harrisburg,Inside Sales,Entry Level
15613625,Assembler,15,Transportation and Heavy Industrial,Detroit,Assembler - Light,Entry Level
15169997,Java Developer,58,Transportation and Heavy Industrial,Fayetteville-Springdale-Rogers,Developer,Intermediate Level
15169997,Java Developer,55,Transportation and Heavy Industrial,Fayetteville-Springdale-Rogers,Developer,Intermediate Level
15169997,Java Developer,56,Transportation and Heavy Industrial,Fayetteville-Springdale-Rogers,Developer,Intermediate Level
15169997,Java Developer,57,Transportation and Heavy Industrial,Fayetteville-Springdale-Rogers,Developer,Intermediate Level
15169997,Java Developer,58,Transportation and Heavy Industrial,Fayetteville-Springdale-Rogers,Developer,Intermediate Level
15531419,Warehouse Worker,16,Unassigned,San Francisco,Warehouse Worker,Entry Level
15531419,Warehouse Worker,16,Unassigned,San Francisco,Warehouse Worker,Entry Level
15531419,Warehouse Worker,16,Unassigned,San Francisco,Warehouse Worker,Entry Level
15531419,Warehouse Worker,16,Unassigned,San Francisco,Warehouse Worker,Entry Level
15531419,Warehouse Worker,16,Unassigned,San Francisco,Warehouse Worker,Entry Level
15531419,Warehouse Worker,16,Unassigned,San Francisco,Warehouse Worker,Entry Level
15356133,Carpenter,23,NULL,Allentown-Bethlehem-Easton,Drywall Finisher/Carpenter,Expert Level
15412190,Mail Room Assitant,10.5,NULL,Louisville-Jefferson County,Warehouse Worker,Entry Level
15412190,Mail Room Assitant,10.5,NULL,Louisville-Jefferson County,Warehouse Worker,Entry Level
15397586,Manufacturing,11.5,Manufacturing,Portland,General Laborer/Production,Entry Level
15401793,C Developer,45,NULL,Orlando,Developer,Intermediate Level
15321575,Lumpers,13.5,Transportation and Heavy Industrial,Seattle,Forklift/Heavy Machine Operator,Entry Level
15609004,Assembler,14,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,13.5,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14.5,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14.5,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15609004,Assembler,14,Professional Services/Consulting,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
